REF_CAT_ID;REF_CAT_LABEL;REF_CAT_DESC;TRA_CREATED;TRA_UPDATED
CAT4784;LABEL FOR CATEGORY 4784;DESCRIPTION FOR CATEGORY 4784;2013-02-08 23:43:56;2014-08-05 21:11:53
CAT4785;LABEL FOR CATEGORY 4785;DESCRIPTION FOR CATEGORY 4785;2012-07-05 12:28:52;2014-06-09 21:17:48
CAT4786;LABEL FOR CATEGORY 4786;DESCRIPTION FOR CATEGORY 4786;2012-05-08 13:45:55;2013-08-08 21:56:44
CAT4787;LABEL FOR CATEGORY 4787;DESCRIPTION FOR CATEGORY 4787;2014-06-09 13:18:55;2012-07-07 12:34:35
CAT4788;LABEL FOR CATEGORY 4788;DESCRIPTION FOR CATEGORY 4788;2014-09-04 13:26:48;2012-01-03 22:41:44
CAT4789;LABEL FOR CATEGORY 4789;DESCRIPTION FOR CATEGORY 4789;2011-05-09 22:47:56;2011-03-04 22:24:41
CAT4790;LABEL FOR CATEGORY 4790;DESCRIPTION FOR CATEGORY 4790;2013-09-02 13:26:44;2011-03-04 23:25:37
CAT4791;LABEL FOR CATEGORY 4791;DESCRIPTION FOR CATEGORY 4791;2012-08-03 21:12:12;2014-08-02 22:56:11
CAT4792;LABEL FOR CATEGORY 4792;DESCRIPTION FOR CATEGORY 4792;2014-01-06 11:57:37;2013-02-08 13:26:24
CAT4793;LABEL FOR CATEGORY 4793;DESCRIPTION FOR CATEGORY 4793;2014-08-05 21:22:51;2014-05-04 12:35:12
CAT4794;LABEL FOR CATEGORY 4794;DESCRIPTION FOR CATEGORY 4794;2014-01-03 22:51:11;2012-04-01 22:11:39
CAT4795;LABEL FOR CATEGORY 4795;DESCRIPTION FOR CATEGORY 4795;2013-06-01 21:28:56;2013-07-03 12:43:36
CAT4796;LABEL FOR CATEGORY 4796;DESCRIPTION FOR CATEGORY 4796;2012-09-09 23:59:26;2013-08-05 22:55:43
CAT4797;LABEL FOR CATEGORY 4797;DESCRIPTION FOR CATEGORY 4797;2014-02-07 23:24:35;2013-06-05 13:39:17
CAT4798;LABEL FOR CATEGORY 4798;DESCRIPTION FOR CATEGORY 4798;2012-07-08 13:24:55;2011-09-05 22:14:57
CAT4799;LABEL FOR CATEGORY 4799;DESCRIPTION FOR CATEGORY 4799;2011-05-04 21:57:33;2012-06-09 22:55:19
CAT4800;LABEL FOR CATEGORY 4800;DESCRIPTION FOR CATEGORY 4800;2012-04-01 23:31:31;2011-03-09 13:48:14
CAT4801;LABEL FOR CATEGORY 4801;DESCRIPTION FOR CATEGORY 4801;2012-06-03 23:12:14;2011-04-07 13:36:17
CAT4802;LABEL FOR CATEGORY 4802;DESCRIPTION FOR CATEGORY 4802;2011-03-03 13:47:52;2011-04-03 22:47:29
CAT4803;LABEL FOR CATEGORY 4803;DESCRIPTION FOR CATEGORY 4803;2014-05-05 21:33:41;2014-09-08 22:15:39
CAT4804;LABEL FOR CATEGORY 4804;DESCRIPTION FOR CATEGORY 4804;2012-02-05 13:32:44;2013-09-07 13:12:18
CAT4805;LABEL FOR CATEGORY 4805;DESCRIPTION FOR CATEGORY 4805;2014-04-02 23:25:57;2012-03-05 13:32:24
CAT4806;LABEL FOR CATEGORY 4806;DESCRIPTION FOR CATEGORY 4806;2014-01-06 11:36:56;2011-03-09 21:58:36
CAT4807;LABEL FOR CATEGORY 4807;DESCRIPTION FOR CATEGORY 4807;2012-04-04 13:34:19;2014-01-08 21:37:28
CAT4808;LABEL FOR CATEGORY 4808;DESCRIPTION FOR CATEGORY 4808;2011-09-03 12:49:19;2011-02-03 23:26:41
CAT4809;LABEL FOR CATEGORY 4809;DESCRIPTION FOR CATEGORY 4809;2014-02-08 21:45:55;2011-07-06 13:44:36
CAT4810;LABEL FOR CATEGORY 4810;DESCRIPTION FOR CATEGORY 4810;2011-08-04 23:25:28;2011-01-03 11:52:12
CAT4811;LABEL FOR CATEGORY 4811;DESCRIPTION FOR CATEGORY 4811;2013-02-06 13:32:29;2011-09-02 11:34:15
CAT4812;LABEL FOR CATEGORY 4812;DESCRIPTION FOR CATEGORY 4812;2013-01-08 21:21:19;2012-05-07 12:59:36
CAT4813;LABEL FOR CATEGORY 4813;DESCRIPTION FOR CATEGORY 4813;2013-05-07 23:14:43;2014-08-01 11:22:56
CAT4814;LABEL FOR CATEGORY 4814;DESCRIPTION FOR CATEGORY 4814;2011-01-09 12:55:25;2013-05-06 11:44:28
CAT4815;LABEL FOR CATEGORY 4815;DESCRIPTION FOR CATEGORY 4815;2012-05-04 23:35:53;2012-08-02 12:34:36
CAT4816;LABEL FOR CATEGORY 4816;DESCRIPTION FOR CATEGORY 4816;2012-05-04 21:55:54;2011-03-01 12:18:27
CAT4817;LABEL FOR CATEGORY 4817;DESCRIPTION FOR CATEGORY 4817;2013-06-09 21:47:17;2012-01-03 12:13:39
CAT4818;LABEL FOR CATEGORY 4818;DESCRIPTION FOR CATEGORY 4818;2011-08-09 22:21:18;2012-06-08 23:29:18
CAT4819;LABEL FOR CATEGORY 4819;DESCRIPTION FOR CATEGORY 4819;2011-07-08 12:58:24;2012-09-01 13:11:54
CAT4820;LABEL FOR CATEGORY 4820;DESCRIPTION FOR CATEGORY 4820;2011-04-03 11:51:55;2011-02-09 11:28:19
CAT4821;LABEL FOR CATEGORY 4821;DESCRIPTION FOR CATEGORY 4821;2014-02-03 22:11:11;2013-09-09 21:45:26
CAT4822;LABEL FOR CATEGORY 4822;DESCRIPTION FOR CATEGORY 4822;2012-04-07 11:41:14;2012-09-04 11:51:55
CAT4823;LABEL FOR CATEGORY 4823;DESCRIPTION FOR CATEGORY 4823;2014-04-09 11:16:45;2013-09-03 22:45:28
CAT4824;LABEL FOR CATEGORY 4824;DESCRIPTION FOR CATEGORY 4824;2014-06-07 21:16:29;2014-02-05 23:22:41
CAT4825;LABEL FOR CATEGORY 4825;DESCRIPTION FOR CATEGORY 4825;2013-08-09 11:36:12;2012-08-01 23:35:16
CAT4826;LABEL FOR CATEGORY 4826;DESCRIPTION FOR CATEGORY 4826;2011-06-04 13:12:38;2014-08-03 22:35:16
CAT4827;LABEL FOR CATEGORY 4827;DESCRIPTION FOR CATEGORY 4827;2011-08-01 23:56:39;2012-04-05 11:28:19
CAT4828;LABEL FOR CATEGORY 4828;DESCRIPTION FOR CATEGORY 4828;2012-05-01 23:45:19;2012-08-02 23:48:19
CAT4829;LABEL FOR CATEGORY 4829;DESCRIPTION FOR CATEGORY 4829;2014-06-06 23:52:38;2011-08-04 12:34:34
CAT4830;LABEL FOR CATEGORY 4830;DESCRIPTION FOR CATEGORY 4830;2012-09-09 11:36:16;2011-09-01 13:42:28
CAT4831;LABEL FOR CATEGORY 4831;DESCRIPTION FOR CATEGORY 4831;2014-07-04 22:34:58;2011-01-01 13:38:14
CAT4832;LABEL FOR CATEGORY 4832;DESCRIPTION FOR CATEGORY 4832;2014-02-09 11:22:28;2011-01-01 23:31:29
CAT4833;LABEL FOR CATEGORY 4833;DESCRIPTION FOR CATEGORY 4833;2013-02-09 21:57:15;2013-01-08 13:37:38
CAT4834;LABEL FOR CATEGORY 4834;DESCRIPTION FOR CATEGORY 4834;2014-06-06 22:35:18;2014-06-05 23:23:54
CAT4835;LABEL FOR CATEGORY 4835;DESCRIPTION FOR CATEGORY 4835;2014-08-05 21:45:19;2013-03-05 21:24:52
CAT4836;LABEL FOR CATEGORY 4836;DESCRIPTION FOR CATEGORY 4836;2013-03-08 23:57:49;2012-08-08 11:23:25
CAT4837;LABEL FOR CATEGORY 4837;DESCRIPTION FOR CATEGORY 4837;2011-09-08 22:33:54;2014-05-02 21:39:58
CAT4838;LABEL FOR CATEGORY 4838;DESCRIPTION FOR CATEGORY 4838;2011-09-08 13:47:54;2012-05-07 22:48:13
CAT4839;LABEL FOR CATEGORY 4839;DESCRIPTION FOR CATEGORY 4839;2013-04-05 23:44:48;2013-03-02 11:38:54
CAT4840;LABEL FOR CATEGORY 4840;DESCRIPTION FOR CATEGORY 4840;2011-01-06 21:44:19;2012-03-05 11:29:37
CAT4841;LABEL FOR CATEGORY 4841;DESCRIPTION FOR CATEGORY 4841;2013-02-01 13:51:15;2013-08-09 12:27:14
CAT4842;LABEL FOR CATEGORY 4842;DESCRIPTION FOR CATEGORY 4842;2012-08-05 21:39:39;2014-08-02 11:32:18
CAT4843;LABEL FOR CATEGORY 4843;DESCRIPTION FOR CATEGORY 4843;2011-04-03 11:21:58;2013-09-02 12:21:26
CAT4844;LABEL FOR CATEGORY 4844;DESCRIPTION FOR CATEGORY 4844;2012-03-01 12:53:38;2011-06-01 12:26:43
CAT4845;LABEL FOR CATEGORY 4845;DESCRIPTION FOR CATEGORY 4845;2013-03-08 21:12:14;2011-02-08 21:13:28
CAT4846;LABEL FOR CATEGORY 4846;DESCRIPTION FOR CATEGORY 4846;2014-09-06 11:48:18;2013-05-09 12:21:49
CAT4847;LABEL FOR CATEGORY 4847;DESCRIPTION FOR CATEGORY 4847;2011-02-09 22:34:28;2014-03-09 13:24:23
CAT4848;LABEL FOR CATEGORY 4848;DESCRIPTION FOR CATEGORY 4848;2014-04-08 21:12:27;2011-04-09 22:12:24
CAT4849;LABEL FOR CATEGORY 4849;DESCRIPTION FOR CATEGORY 4849;2014-09-04 11:16:57;2014-05-06 13:41:37
CAT4850;LABEL FOR CATEGORY 4850;DESCRIPTION FOR CATEGORY 4850;2014-06-04 12:25:31;2014-02-09 13:44:56
CAT4851;LABEL FOR CATEGORY 4851;DESCRIPTION FOR CATEGORY 4851;2011-02-01 23:36:57;2014-04-09 11:21:33
CAT4852;LABEL FOR CATEGORY 4852;DESCRIPTION FOR CATEGORY 4852;2012-08-04 13:42:41;2013-07-01 21:17:35
CAT4853;LABEL FOR CATEGORY 4853;DESCRIPTION FOR CATEGORY 4853;2011-07-01 12:28:56;2011-03-08 13:59:23
CAT4854;LABEL FOR CATEGORY 4854;DESCRIPTION FOR CATEGORY 4854;2013-03-05 11:28:51;2012-06-05 12:54:26
CAT4855;LABEL FOR CATEGORY 4855;DESCRIPTION FOR CATEGORY 4855;2014-05-08 23:53:38;2012-05-09 23:17:15
CAT4856;LABEL FOR CATEGORY 4856;DESCRIPTION FOR CATEGORY 4856;2014-08-02 13:59:44;2014-06-01 23:57:31
CAT4857;LABEL FOR CATEGORY 4857;DESCRIPTION FOR CATEGORY 4857;2011-03-01 21:45:35;2013-09-01 23:22:32
CAT4858;LABEL FOR CATEGORY 4858;DESCRIPTION FOR CATEGORY 4858;2011-09-08 21:12:54;2012-02-02 12:23:24
CAT4859;LABEL FOR CATEGORY 4859;DESCRIPTION FOR CATEGORY 4859;2013-03-02 11:25:57;2014-03-08 12:32:48
CAT4860;LABEL FOR CATEGORY 4860;DESCRIPTION FOR CATEGORY 4860;2014-01-06 21:54:58;2014-03-09 12:24:58
CAT4861;LABEL FOR CATEGORY 4861;DESCRIPTION FOR CATEGORY 4861;2013-08-05 22:27:48;2012-03-04 21:42:33
CAT4862;LABEL FOR CATEGORY 4862;DESCRIPTION FOR CATEGORY 4862;2011-07-01 22:42:11;2011-08-01 12:56:42
CAT4863;LABEL FOR CATEGORY 4863;DESCRIPTION FOR CATEGORY 4863;2013-03-03 13:16:56;2013-02-02 12:41:56
CAT4864;LABEL FOR CATEGORY 4864;DESCRIPTION FOR CATEGORY 4864;2011-06-02 13:21:16;2011-08-06 22:43:25
CAT4865;LABEL FOR CATEGORY 4865;DESCRIPTION FOR CATEGORY 4865;2013-09-09 12:16:52;2014-09-03 11:46:58
CAT4866;LABEL FOR CATEGORY 4866;DESCRIPTION FOR CATEGORY 4866;2011-06-09 13:33:29;2011-08-03 21:58:35
CAT4867;LABEL FOR CATEGORY 4867;DESCRIPTION FOR CATEGORY 4867;2013-06-03 12:48:42;2011-06-06 12:48:51
CAT4868;LABEL FOR CATEGORY 4868;DESCRIPTION FOR CATEGORY 4868;2013-01-08 22:24:16;2013-08-09 22:57:34
CAT4869;LABEL FOR CATEGORY 4869;DESCRIPTION FOR CATEGORY 4869;2012-01-07 12:51:21;2011-04-04 11:56:39
CAT4870;LABEL FOR CATEGORY 4870;DESCRIPTION FOR CATEGORY 4870;2012-09-01 22:11:24;2011-05-08 22:32:16
CAT4871;LABEL FOR CATEGORY 4871;DESCRIPTION FOR CATEGORY 4871;2013-04-05 13:22:51;2014-09-06 13:29:59
CAT4872;LABEL FOR CATEGORY 4872;DESCRIPTION FOR CATEGORY 4872;2014-09-07 23:23:54;2011-06-09 11:18:45
CAT4873;LABEL FOR CATEGORY 4873;DESCRIPTION FOR CATEGORY 4873;2011-07-06 21:37:22;2013-05-08 12:22:57
CAT4874;LABEL FOR CATEGORY 4874;DESCRIPTION FOR CATEGORY 4874;2011-03-06 13:23:36;2011-04-05 11:14:29
CAT4875;LABEL FOR CATEGORY 4875;DESCRIPTION FOR CATEGORY 4875;2012-07-01 11:56:12;2011-04-08 23:45:59
CAT4876;LABEL FOR CATEGORY 4876;DESCRIPTION FOR CATEGORY 4876;2014-05-03 12:23:34;2012-06-04 21:14:32
CAT4877;LABEL FOR CATEGORY 4877;DESCRIPTION FOR CATEGORY 4877;2011-01-01 11:28:48;2012-08-03 11:35:49
CAT4878;LABEL FOR CATEGORY 4878;DESCRIPTION FOR CATEGORY 4878;2013-05-06 21:16:49;2013-01-06 22:24:18
CAT4879;LABEL FOR CATEGORY 4879;DESCRIPTION FOR CATEGORY 4879;2013-08-06 21:16:53;2012-05-04 12:53:13
CAT4880;LABEL FOR CATEGORY 4880;DESCRIPTION FOR CATEGORY 4880;2011-08-03 23:36:25;2011-05-07 21:25:11
CAT4881;LABEL FOR CATEGORY 4881;DESCRIPTION FOR CATEGORY 4881;2013-07-08 21:12:12;2014-03-04 13:46:51
CAT4882;LABEL FOR CATEGORY 4882;DESCRIPTION FOR CATEGORY 4882;2011-05-09 21:39:28;2012-08-03 13:32:39
CAT4883;LABEL FOR CATEGORY 4883;DESCRIPTION FOR CATEGORY 4883;2014-05-04 11:22:46;2011-08-07 11:45:22
CAT4884;LABEL FOR CATEGORY 4884;DESCRIPTION FOR CATEGORY 4884;2012-02-07 13:51:23;2014-07-01 12:53:26
CAT4885;LABEL FOR CATEGORY 4885;DESCRIPTION FOR CATEGORY 4885;2011-05-09 22:16:26;2011-02-03 13:53:32
CAT4886;LABEL FOR CATEGORY 4886;DESCRIPTION FOR CATEGORY 4886;2013-06-03 13:51:56;2011-04-03 21:18:17
CAT4887;LABEL FOR CATEGORY 4887;DESCRIPTION FOR CATEGORY 4887;2014-04-04 21:37:15;2013-09-04 21:43:14
CAT4888;LABEL FOR CATEGORY 4888;DESCRIPTION FOR CATEGORY 4888;2013-06-05 21:12:41;2013-04-02 22:23:35
CAT4889;LABEL FOR CATEGORY 4889;DESCRIPTION FOR CATEGORY 4889;2012-02-04 21:12:31;2013-04-02 13:12:32
CAT4890;LABEL FOR CATEGORY 4890;DESCRIPTION FOR CATEGORY 4890;2014-09-04 11:59:59;2013-01-08 12:29:58
CAT4891;LABEL FOR CATEGORY 4891;DESCRIPTION FOR CATEGORY 4891;2013-05-09 13:33:25;2012-04-04 11:27:52
CAT4892;LABEL FOR CATEGORY 4892;DESCRIPTION FOR CATEGORY 4892;2012-01-07 13:13:16;2014-08-05 23:32:59
CAT4893;LABEL FOR CATEGORY 4893;DESCRIPTION FOR CATEGORY 4893;2011-06-01 23:19:41;2012-04-04 21:25:22
CAT4894;LABEL FOR CATEGORY 4894;DESCRIPTION FOR CATEGORY 4894;2013-01-06 12:24:33;2014-04-09 21:28:33
CAT4895;LABEL FOR CATEGORY 4895;DESCRIPTION FOR CATEGORY 4895;2014-09-06 13:58:33;2014-02-06 11:53:35
CAT4896;LABEL FOR CATEGORY 4896;DESCRIPTION FOR CATEGORY 4896;2012-03-09 11:43:49;2014-01-03 13:48:44
CAT4897;LABEL FOR CATEGORY 4897;DESCRIPTION FOR CATEGORY 4897;2011-07-09 12:38:27;2014-01-02 23:28:52
CAT4898;LABEL FOR CATEGORY 4898;DESCRIPTION FOR CATEGORY 4898;2012-09-08 13:33:13;2012-08-02 22:34:55
CAT4899;LABEL FOR CATEGORY 4899;DESCRIPTION FOR CATEGORY 4899;2012-01-02 12:48:13;2012-06-04 13:55:37
CAT4900;LABEL FOR CATEGORY 4900;DESCRIPTION FOR CATEGORY 4900;2013-07-05 21:51:54;2014-05-06 22:51:51
CAT4901;LABEL FOR CATEGORY 4901;DESCRIPTION FOR CATEGORY 4901;2012-02-08 13:43:23;2011-03-05 12:13:29
CAT4902;LABEL FOR CATEGORY 4902;DESCRIPTION FOR CATEGORY 4902;2012-08-04 21:49:36;2014-08-06 22:57:39
CAT4903;LABEL FOR CATEGORY 4903;DESCRIPTION FOR CATEGORY 4903;2013-09-06 13:45:12;2011-06-08 23:58:33
CAT4904;LABEL FOR CATEGORY 4904;DESCRIPTION FOR CATEGORY 4904;2013-04-02 11:46:36;2014-06-08 21:36:16
CAT4905;LABEL FOR CATEGORY 4905;DESCRIPTION FOR CATEGORY 4905;2011-08-07 22:39:49;2013-02-07 11:42:21
CAT4906;LABEL FOR CATEGORY 4906;DESCRIPTION FOR CATEGORY 4906;2014-03-04 12:51:18;2011-07-04 22:32:41
CAT4907;LABEL FOR CATEGORY 4907;DESCRIPTION FOR CATEGORY 4907;2012-02-06 13:29:14;2012-07-02 23:48:57
CAT4908;LABEL FOR CATEGORY 4908;DESCRIPTION FOR CATEGORY 4908;2011-06-07 23:58:31;2012-08-03 12:56:25
CAT4909;LABEL FOR CATEGORY 4909;DESCRIPTION FOR CATEGORY 4909;2013-05-07 23:33:13;2011-02-08 23:26:47
CAT4910;LABEL FOR CATEGORY 4910;DESCRIPTION FOR CATEGORY 4910;2014-01-05 23:49:41;2011-09-09 13:51:36
CAT4911;LABEL FOR CATEGORY 4911;DESCRIPTION FOR CATEGORY 4911;2014-07-05 21:31:17;2012-04-08 21:23:33
CAT4912;LABEL FOR CATEGORY 4912;DESCRIPTION FOR CATEGORY 4912;2011-01-03 13:54:14;2013-03-02 11:42:23
CAT4913;LABEL FOR CATEGORY 4913;DESCRIPTION FOR CATEGORY 4913;2011-09-02 13:31:33;2014-02-07 13:55:43
CAT4914;LABEL FOR CATEGORY 4914;DESCRIPTION FOR CATEGORY 4914;2011-09-03 22:29:58;2012-08-08 23:58:33
CAT4915;LABEL FOR CATEGORY 4915;DESCRIPTION FOR CATEGORY 4915;2011-05-07 21:14:34;2012-01-06 12:42:36
CAT4916;LABEL FOR CATEGORY 4916;DESCRIPTION FOR CATEGORY 4916;2011-02-01 21:35:31;2014-02-02 11:28:26
CAT4917;LABEL FOR CATEGORY 4917;DESCRIPTION FOR CATEGORY 4917;2014-06-06 11:21:54;2014-03-04 22:29:48
CAT4918;LABEL FOR CATEGORY 4918;DESCRIPTION FOR CATEGORY 4918;2012-04-05 13:45:42;2013-02-06 22:22:59
CAT4919;LABEL FOR CATEGORY 4919;DESCRIPTION FOR CATEGORY 4919;2013-03-06 11:55:45;2013-08-08 22:15:39
CAT4920;LABEL FOR CATEGORY 4920;DESCRIPTION FOR CATEGORY 4920;2014-05-08 13:55:57;2011-08-07 23:44:35
CAT4921;LABEL FOR CATEGORY 4921;DESCRIPTION FOR CATEGORY 4921;2012-01-01 13:29:29;2012-02-03 13:36:55
CAT4922;LABEL FOR CATEGORY 4922;DESCRIPTION FOR CATEGORY 4922;2012-04-02 22:14:43;2013-04-04 22:21:21
CAT4923;LABEL FOR CATEGORY 4923;DESCRIPTION FOR CATEGORY 4923;2013-02-08 21:27:25;2012-06-08 11:24:34
CAT4924;LABEL FOR CATEGORY 4924;DESCRIPTION FOR CATEGORY 4924;2012-05-03 21:54:24;2014-02-04 11:27:24
CAT4925;LABEL FOR CATEGORY 4925;DESCRIPTION FOR CATEGORY 4925;2012-05-01 12:52:35;2011-04-01 23:55:53
CAT4926;LABEL FOR CATEGORY 4926;DESCRIPTION FOR CATEGORY 4926;2014-02-07 21:55:33;2012-05-09 11:14:21
CAT4927;LABEL FOR CATEGORY 4927;DESCRIPTION FOR CATEGORY 4927;2011-06-07 21:28:44;2014-03-08 11:47:53
CAT4928;LABEL FOR CATEGORY 4928;DESCRIPTION FOR CATEGORY 4928;2011-01-07 13:41:24;2011-04-03 22:42:34
CAT4929;LABEL FOR CATEGORY 4929;DESCRIPTION FOR CATEGORY 4929;2013-01-03 21:24:23;2013-01-05 11:49:36
CAT4930;LABEL FOR CATEGORY 4930;DESCRIPTION FOR CATEGORY 4930;2012-07-06 23:47:44;2011-01-06 21:41:25
CAT4931;LABEL FOR CATEGORY 4931;DESCRIPTION FOR CATEGORY 4931;2013-03-01 21:54:47;2011-05-06 23:18:31
CAT4932;LABEL FOR CATEGORY 4932;DESCRIPTION FOR CATEGORY 4932;2011-04-09 22:32:53;2013-08-04 11:59:17
CAT4933;LABEL FOR CATEGORY 4933;DESCRIPTION FOR CATEGORY 4933;2014-08-09 11:14:19;2013-07-04 12:27:51
CAT4934;LABEL FOR CATEGORY 4934;DESCRIPTION FOR CATEGORY 4934;2014-05-04 12:13:48;2011-04-08 22:32:27
CAT4935;LABEL FOR CATEGORY 4935;DESCRIPTION FOR CATEGORY 4935;2011-04-08 22:15:57;2011-07-06 21:32:46
CAT4936;LABEL FOR CATEGORY 4936;DESCRIPTION FOR CATEGORY 4936;2014-04-06 11:56:26;2011-02-07 23:18:35
CAT4937;LABEL FOR CATEGORY 4937;DESCRIPTION FOR CATEGORY 4937;2011-01-04 11:58:33;2012-07-08 22:42:42
CAT4938;LABEL FOR CATEGORY 4938;DESCRIPTION FOR CATEGORY 4938;2012-06-09 22:13:26;2011-04-09 13:12:28
CAT4939;LABEL FOR CATEGORY 4939;DESCRIPTION FOR CATEGORY 4939;2011-09-08 23:35:31;2011-09-02 11:44:22
CAT4940;LABEL FOR CATEGORY 4940;DESCRIPTION FOR CATEGORY 4940;2011-07-06 21:19:48;2012-08-05 22:59:36
CAT4941;LABEL FOR CATEGORY 4941;DESCRIPTION FOR CATEGORY 4941;2013-07-09 12:59:51;2014-06-08 21:46:39
CAT4942;LABEL FOR CATEGORY 4942;DESCRIPTION FOR CATEGORY 4942;2011-02-02 22:47:13;2012-08-07 23:35:21
CAT4943;LABEL FOR CATEGORY 4943;DESCRIPTION FOR CATEGORY 4943;2013-04-01 22:11:49;2012-01-06 22:35:33
CAT4944;LABEL FOR CATEGORY 4944;DESCRIPTION FOR CATEGORY 4944;2014-07-05 11:49:47;2014-06-07 21:51:12
CAT4945;LABEL FOR CATEGORY 4945;DESCRIPTION FOR CATEGORY 4945;2013-07-03 22:48:54;2012-07-03 23:49:34
CAT4946;LABEL FOR CATEGORY 4946;DESCRIPTION FOR CATEGORY 4946;2011-07-08 23:55:26;2011-05-08 22:18:24
CAT4947;LABEL FOR CATEGORY 4947;DESCRIPTION FOR CATEGORY 4947;2012-04-08 13:23:37;2011-09-03 23:46:12
CAT4948;LABEL FOR CATEGORY 4948;DESCRIPTION FOR CATEGORY 4948;2013-02-07 13:49:56;2013-08-09 11:38:25
CAT4949;LABEL FOR CATEGORY 4949;DESCRIPTION FOR CATEGORY 4949;2012-02-03 11:41:27;2012-01-04 22:37:21
CAT4950;LABEL FOR CATEGORY 4950;DESCRIPTION FOR CATEGORY 4950;2014-02-04 11:17:41;2014-04-08 12:42:15
CAT4951;LABEL FOR CATEGORY 4951;DESCRIPTION FOR CATEGORY 4951;2011-01-03 22:58:12;2012-04-03 21:35:34
CAT4952;LABEL FOR CATEGORY 4952;DESCRIPTION FOR CATEGORY 4952;2011-05-07 12:59:28;2012-05-08 23:49:54
CAT4953;LABEL FOR CATEGORY 4953;DESCRIPTION FOR CATEGORY 4953;2011-09-09 22:59:43;2014-09-04 23:17:37
CAT4954;LABEL FOR CATEGORY 4954;DESCRIPTION FOR CATEGORY 4954;2013-05-01 22:11:24;2012-06-06 22:58:52
CAT4955;LABEL FOR CATEGORY 4955;DESCRIPTION FOR CATEGORY 4955;2011-04-02 12:14:12;2011-08-09 13:24:23
CAT4956;LABEL FOR CATEGORY 4956;DESCRIPTION FOR CATEGORY 4956;2012-05-06 13:55:51;2013-07-06 13:13:53
CAT4957;LABEL FOR CATEGORY 4957;DESCRIPTION FOR CATEGORY 4957;2012-01-07 11:15:16;2013-07-05 21:57:29
CAT4958;LABEL FOR CATEGORY 4958;DESCRIPTION FOR CATEGORY 4958;2013-09-09 22:19:51;2012-04-07 21:13:11
CAT4959;LABEL FOR CATEGORY 4959;DESCRIPTION FOR CATEGORY 4959;2014-06-09 21:32:51;2013-01-09 22:16:51
CAT4960;LABEL FOR CATEGORY 4960;DESCRIPTION FOR CATEGORY 4960;2014-07-03 22:27:53;2012-02-09 12:45:29
CAT4961;LABEL FOR CATEGORY 4961;DESCRIPTION FOR CATEGORY 4961;2014-04-05 23:59:26;2011-05-02 22:51:45
CAT4962;LABEL FOR CATEGORY 4962;DESCRIPTION FOR CATEGORY 4962;2011-05-04 23:29:17;2014-05-01 21:15:44
CAT4963;LABEL FOR CATEGORY 4963;DESCRIPTION FOR CATEGORY 4963;2013-08-06 22:44:45;2014-05-01 13:17:45
CAT4964;LABEL FOR CATEGORY 4964;DESCRIPTION FOR CATEGORY 4964;2012-05-07 13:54:38;2012-02-03 11:32:35
CAT4965;LABEL FOR CATEGORY 4965;DESCRIPTION FOR CATEGORY 4965;2012-04-02 13:17:18;2011-02-02 13:46:41
CAT4966;LABEL FOR CATEGORY 4966;DESCRIPTION FOR CATEGORY 4966;2012-02-02 11:22:37;2012-07-05 21:32:25
CAT4967;LABEL FOR CATEGORY 4967;DESCRIPTION FOR CATEGORY 4967;2012-02-02 21:16:21;2014-06-07 11:16:11
CAT4968;LABEL FOR CATEGORY 4968;DESCRIPTION FOR CATEGORY 4968;2014-01-06 23:52:49;2012-01-04 12:49:34
CAT4969;LABEL FOR CATEGORY 4969;DESCRIPTION FOR CATEGORY 4969;2013-06-08 23:12:54;2013-04-01 12:38:48
CAT4970;LABEL FOR CATEGORY 4970;DESCRIPTION FOR CATEGORY 4970;2012-06-04 23:41:22;2013-06-05 21:18:31
CAT4971;LABEL FOR CATEGORY 4971;DESCRIPTION FOR CATEGORY 4971;2013-04-02 12:29:43;2014-05-09 11:46:56
CAT4972;LABEL FOR CATEGORY 4972;DESCRIPTION FOR CATEGORY 4972;2014-02-03 23:59:13;2014-04-02 23:42:41
CAT4973;LABEL FOR CATEGORY 4973;DESCRIPTION FOR CATEGORY 4973;2013-03-07 13:25:59;2012-08-06 23:22:37
CAT4974;LABEL FOR CATEGORY 4974;DESCRIPTION FOR CATEGORY 4974;2014-02-04 22:23:14;2012-03-03 23:58:23
CAT4975;LABEL FOR CATEGORY 4975;DESCRIPTION FOR CATEGORY 4975;2012-03-06 21:56:24;2014-01-05 23:59:14
CAT4976;LABEL FOR CATEGORY 4976;DESCRIPTION FOR CATEGORY 4976;2011-08-02 23:56:12;2014-08-03 12:34:23
CAT4977;LABEL FOR CATEGORY 4977;DESCRIPTION FOR CATEGORY 4977;2013-07-02 13:25:52;2013-03-03 22:59:58
CAT4978;LABEL FOR CATEGORY 4978;DESCRIPTION FOR CATEGORY 4978;2013-06-03 21:59:22;2013-09-06 21:52:14
CAT4979;LABEL FOR CATEGORY 4979;DESCRIPTION FOR CATEGORY 4979;2012-09-09 22:54:13;2013-09-08 13:14:14
CAT4980;LABEL FOR CATEGORY 4980;DESCRIPTION FOR CATEGORY 4980;2013-01-06 23:52:35;2011-03-02 12:19:25
CAT4981;LABEL FOR CATEGORY 4981;DESCRIPTION FOR CATEGORY 4981;2014-03-04 13:45:15;2014-02-01 11:18:29
CAT4982;LABEL FOR CATEGORY 4982;DESCRIPTION FOR CATEGORY 4982;2012-02-06 11:33:42;2014-02-07 11:57:37
